"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Riverside,35,2420714,2420714.0,Population,2018,34946,11648.7,Cases,2017-2019,100000,481.2,Crude Case Rate,,,476.2,486.3,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Yolo,36,222054,222054.0,Population,2018,3314,1104.7,Cases,2017-2019,100000,497.5,Crude Case Rate,,,480.5,514.4,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Monterey,37,444252,444252.0,Population,2018,6808,2269.3,Cases,2017-2019,100000,510.8,Crude Case Rate,,,498.7,523.0,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Merced,38,279433,279433.0,Population,2018,4342,1447.3,Cases,2017-2019,100000,518.0,Crude Case Rate,,,502.5,533.4,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Contra Costa,39,1147327,1147327.0,Population,2018,17903,5967.7,Cases,2017-2019,100000,520.1,Crude Case Rate,,,512.5,527.8,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Stanislaus,40,554616,554616.0,Population,2018,8693,2897.7,Cases,2017-2019,100000,522.5,Crude Case Rate,,,511.5,533.4,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Imperial,41,188948,188948.0,Population,2018,3141,1047.0,Cases,2017-2019,100000,554.1,Crude Case Rate,,,534.7,573.5,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Madera,42,158511,158511.0,Population,2018,2706,902.0,Cases,2017-2019,100000,569.0,Crude Case Rate,,,547.6,590.5,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Santa Barbara,43,452953,452953.0,Population,2018,7771,2590.3,Cases,2017-2019,100000,571.9,Crude Case Rate,,,559.2,584.6,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Alameda,44,1662730,1662730.0,Population,2018,28548,9516.0,Cases,2017-2019,100000,572.3,Crude Case Rate,,,565.7,579.0,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Butte,45,227353,227353.0,Population,2018,3907,1302.3,Cases,2017-2019,100000,572.8,Crude Case Rate,,,554.9,590.8,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,San Joaquin,46,760310,760310.0,Population,2018,13107,4369.0,Cases,2017-2019,100000,574.6,Crude Case Rate,,,564.8,584.5,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Humboldt,47,135765,135765.0,Population,2018,2343,781.0,Cases,2017-2019,100000,575.3,Crude Case Rate,,,552.0,598.6,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,CALIFORNIA,,39817785,39817785.0,Population,2018,688993,229664.3,Cases,2017-2019,100000,576.8,Crude Case Rate,,,575.4,578.2,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Tulare,48,475781,475781.0,Population,2018,8638,2879.3,Cases,2017-2019,100000,605.2,Crude Case Rate,,,592.4,617.9,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,San Bernardino,49,2178940,2178940.0,Population,2018,40375,13458.3,Cases,2017-2019,100000,617.7,Crude Case Rate,,,611.6,623.7,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Solano,50,439975,439975.0,Population,2018,8348,2782.7,Cases,2017-2019,100000,632.5,Crude Case Rate,,,618.9,646.0,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Los Angeles,51,10269935,10269935.0,Population,2018,202249,67416.3,Cases,2017-2019,100000,656.4,Crude Case Rate,,,653.6,659.3,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,San Diego,52,3344438,3344438.0,Population,2018,66731,22243.7,Cases,2017-2019,100000,665.1,Crude Case Rate,,,660.0,670.1,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Kings,53,153318,153318.0,Population,2018,3177,1059.0,Cases,2017-2019,100000,690.7,Crude Case Rate,,,666.7,714.7,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Sacramento,54,1537386,1537386.0,Population,2018,32608,10869.3,Cases,2017-2019,100000,707.0,Crude Case Rate,,,699.3,714.7,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Fresno,55,1010837,1010837.0,Population,2018,21573,7191.0,Cases,2017-2019,100000,711.4,Crude Case Rate,,,701.9,720.9,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Kern,56,907055,907055.0,Population,2018,20702,6900.7,Cases,2017-2019,100000,760.8,Crude Case Rate,,,750.4,771.1,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,Alpine,57,1134,1134.0,Population,2018,26,8.7,Cases,2017-2019,100000,764.3,Crude Case Rate,,,499.2,1119.8,2020,,,,,,,
2021,21,Reported Incidence of Chlamydia,Total Population,Total Population,San Francisco,58,886618,886618.0,Population,2018,28101,9367.0,Cases,2017-2019,100000,1056.5,Crude Case Rate,,,1044.1,1068.8,2020,,,,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Alpine,1,184,184.0,Female Population 15-44 Years Old,2018,0,0.0,Cases,2017-2019,100000,,Crude Case Rate,,,,,2020,STD-6.1,251.9,Y,,,3,Rates for zero events have not been calculated.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Lassen,2,4051,4051.0,Female Population 15-44 Years Old,2018,13,4.3,Cases,2017-2019,100000,107.0,Crude Case Rate,,,57.0,182.9,2020,STD-6.1,251.9,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,San Mateo,3,140119,140119.0,Female Population 15-44 Years Old,2018,506,168.7,Cases,2017-2019,100000,120.4,Crude Case Rate,,,109.9,130.9,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,San Luis Obispo,4,52692,52692.0,Female Population 15-44 Years Old,2018,208,69.3,Cases,2017-2019,100000,131.6,Crude Case Rate,,,113.7,149.5,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Mariposa,5,2706,2706.0,Female Population 15-44 Years Old,2018,11,3.7,Cases,2017-2019,100000,135.5,Crude Case Rate,,,67.6,242.4,2020,STD-6.1,251.9,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Colusa,6,4345,4345.0,Female Population 15-44 Years Old,2018,18,6.0,Cases,2017-2019,100000,138.1,Crude Case Rate,,,81.8,218.2,2020,STD-6.1,251.9,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Marin,7,38110,38110.0,Female Population 15-44 Years Old,2018,159,53.0,Cases,2017-2019,100000,139.1,Crude Case Rate,,,117.5,160.7,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Placer,8,73256,73256.0,Female Population 15-44 Years Old,2018,313,104.3,Cases,2017-2019,100000,142.4,Crude Case Rate,,,126.6,158.2,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,El Dorado,9,30916,30916.0,Female Population 15-44 Years Old,2018,138,46.0,Cases,2017-2019,100000,148.8,Crude Case Rate,,,124.0,173.6,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Santa Clara,10,390562,390562.0,Female Population 15-44 Years Old,2018,1844,614.7,Cases,2017-2019,100000,157.4,Crude Case Rate,,,150.2,164.6,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Ventura,11,162993,162993.0,Female Population 15-44 Years Old,2018,818,272.7,Cases,2017-2019,100000,167.3,Crude Case Rate,,,155.8,178.8,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,San Benito,12,12402,12402.0,Female Population 15-44 Years Old,2018,63,21.0,Cases,2017-2019,100000,169.3,Crude Case Rate,,,130.1,216.6,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Santa Cruz,13,56258,56258.0,Female Population 15-44 Years Old,2018,286,95.3,Cases,2017-2019,100000,169.5,Crude Case Rate,,,149.8,189.1,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Santa Barbara,14,97194,97194.0,Female Population 15-44 Years Old,2018,497,165.7,Cases,2017-2019,100000,170.4,Crude Case Rate,,,155.5,185.4,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Nevada,15,14930,14930.0,Female Population 15-44 Years Old,2018,78,26.0,Cases,2017-2019,100000,174.1,Crude Case Rate,,,137.7,217.3,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Napa,16,25882,25882.0,Female Population 15-44 Years Old,2018,137,45.7,Cases,2017-2019,100000,176.4,Crude Case Rate,,,146.9,206.0,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Yolo,17,54841,54841.0,Female Population 15-44 Years Old,2018,298,99.3,Cases,2017-2019,100000,181.1,Crude Case Rate,,,160.6,201.7,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Monterey,18,88329,88329.0,Female Population 15-44 Years Old,2018,490,163.3,Cases,2017-2019,100000,184.9,Crude Case Rate,,,168.5,201.3,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Trinity,19,1972,1972.0,Female Population 15-44 Years Old,2018,11,3.7,Cases,2017-2019,100000,185.9,Crude Case Rate,,,92.8,332.7,2020,STD-6.1,251.9,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Amador,20,5156,5156.0,Female Population 15-44 Years Old,2018,29,9.7,Cases,2017-2019,100000,187.5,Crude Case Rate,,,125.6,269.3,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Orange,21,635070,635070.0,Female Population 15-44 Years Old,2018,3582,1194.0,Cases,2017-2019,100000,188.0,Crude Case Rate,,,181.9,194.2,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Sonoma,22,91264,91264.0,Female Population 15-44 Years Old,2018,535,178.3,Cases,2017-2019,100000,195.4,Crude Case Rate,,,178.8,212.0,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Glenn,23,5694,5694.0,Female Population 15-44 Years Old,2018,34,11.3,Cases,2017-2019,100000,199.0,Crude Case Rate,,,137.8,278.1,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Tuolumne,24,7649,7649.0,Female Population 15-44 Years Old,2018,57,19.0,Cases,2017-2019,100000,248.4,Crude Case Rate,,,188.1,321.8,2020,STD-6.1,251.9,Y,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Modoc,,1399,1399.0,Female Population 15-44 Years Old,2018,,,Cases,2017-2019,100000,,Crude Case Rate,,,,,2020,STD-6.1,251.9,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Mono,,3021,3021.0,Female Population 15-44 Years Old,2018,,,Cases,2017-2019,100000,,Crude Case Rate,,,,,2020,STD-6.1,251.9,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Plumas,,2724,2724.0,Female Population 15-44 Years Old,2018,,,Cases,2017-2019,100000,,Crude Case Rate,,,,,2020,STD-6.1,251.9,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Sierra,,412,412.0,Female Population 15-44 Years Old,2018,,,Cases,2017-2019,100000,,Crude Case Rate,,,,,2020,STD-6.1,251.9,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Calaveras,25,6579,6579.0,Female Population 15-44 Years Old,2018,50,16.7,Cases,2017-2019,100000,253.3,Crude Case Rate,,,188.0,334.0,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,San Diego,26,683166,683166.0,Female Population 15-44 Years Old,2018,5394,1798.0,Cases,2017-2019,100000,263.2,Crude Case Rate,,,256.2,270.2,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Riverside,27,492735,492735.0,Female Population 15-44 Years Old,2018,3971,1323.7,Cases,2017-2019,100000,268.6,Crude Case Rate,,,260.3,277.0,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Imperial,28,35344,35344.0,Female Population 15-44 Years Old,2018,286,95.3,Cases,2017-2019,100000,269.7,Crude Case Rate,,,238.5,301.0,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,San Francisco,29,193979,193979.0,Female Population 15-44 Years Old,2018,1578,526.0,Cases,2017-2019,100000,271.2,Crude Case Rate,,,257.8,284.5,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Siskiyou,30,6721,6721.0,Female Population 15-44 Years Old,2018,57,19.0,Cases,2017-2019,100000,282.7,Crude Case Rate,,,214.1,366.3,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Alameda,31,345710,345710.0,Female Population 15-44 Years Old,2018,2957,985.7,Cases,2017-2019,100000,285.1,Crude Case Rate,,,274.8,295.4,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,CALIFORNIA,,8069866,8069866.0,Female Population 15-44 Years Old,2018,72982,24327.3,Cases,2017-2019,100000,301.5,Crude Case Rate,,,299.3,303.6,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Stanislaus,32,113280,113280.0,Female Population 15-44 Years Old,2018,1055,351.7,Cases,2017-2019,100000,310.4,Crude Case Rate,,,291.7,329.2,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Tulare,33,99122,99122.0,Female Population 15-44 Years Old,2018,996,332.0,Cases,2017-2019,100000,334.9,Crude Case Rate,,,314.1,355.7,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Los Angeles,34,2137381,2137381.0,Female Population 15-44 Years Old,2018,21753,7251.0,Cases,2017-2019,100000,339.2,Crude Case Rate,,,334.7,343.8,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Contra Costa,35,219658,219658.0,Female Population 15-44 Years Old,2018,2247,749.0,Cases,2017-2019,100000,341.0,Crude Case Rate,,,326.9,355.1,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Tehama,36,12003,12003.0,Female Population 15-44 Years Old,2018,124,41.3,Cases,2017-2019,100000,344.4,Crude Case Rate,,,283.7,405.0,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Merced,37,59692,59692.0,Female Population 15-44 Years Old,2018,620,206.7,Cases,2017-2019,100000,346.2,Crude Case Rate,,,319.0,373.5,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Sutter,38,20659,20659.0,Female Population 15-44 Years Old,2018,221,73.7,Cases,2017-2019,100000,356.6,Crude Case Rate,,,309.6,403.6,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,San Bernardino,39,470367,470367.0,Female Population 15-44 Years Old,2018,5213,1737.7,Cases,2017-2019,100000,369.4,Crude Case Rate,,,359.4,379.5,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Humboldt,40,26222,26222.0,Female Population 15-44 Years Old,2018,292,97.3,Cases,2017-2019,100000,371.2,Crude Case Rate,,,328.6,413.8,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Mendocino,41,14622,14622.0,Female Population 15-44 Years Old,2018,165,55.0,Cases,2017-2019,100000,376.1,Crude Case Rate,,,318.8,433.5,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Butte,42,47447,47447.0,Female Population 15-44 Years Old,2018,542,180.7,Cases,2017-2019,100000,380.8,Crude Case Rate,,,348.7,412.8,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Madera,43,34317,34317.0,Female Population 15-44 Years Old,2018,396,132.0,Cases,2017-2019,100000,384.6,Crude Case Rate,,,346.8,422.5,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,San Joaquin,44,157571,157571.0,Female Population 15-44 Years Old,2018,1946,648.7,Cases,2017-2019,100000,411.7,Crude Case Rate,,,393.4,430.0,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Solano,45,84398,84398.0,Female Population 15-44 Years Old,2018,1060,353.3,Cases,2017-2019,100000,418.7,Crude Case Rate,,,393.4,443.9,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Kings,46,29058,29058.0,Female Population 15-44 Years Old,2018,372,124.0,Cases,2017-2019,100000,426.7,Crude Case Rate,,,383.4,470.1,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Shasta,47,31277,31277.0,Female Population 15-44 Years Old,2018,409,136.3,Cases,2017-2019,100000,435.9,Crude Case Rate,,,393.6,478.1,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Sacramento,48,311790,311790.0,Female Population 15-44 Years Old,2018,4396,1465.3,Cases,2017-2019,100000,470.0,Crude Case Rate,,,456.1,483.9,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Inyo,49,3167,3167.0,Female Population 15-44 Years Old,2018,46,15.3,Cases,2017-2019,100000,484.2,Crude Case Rate,,,354.5,645.8,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Kern,50,186866,186866.0,Female Population 15-44 Years Old,2018,2768,922.7,Cases,2017-2019,100000,493.8,Crude Case Rate,,,475.4,512.2,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Fresno,51,212228,212228.0,Female Population 15-44 Years Old,2018,3346,1115.3,Cases,2017-2019,100000,525.5,Crude Case Rate,,,507.7,543.3,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Yuba,52,15881,15881.0,Female Population 15-44 Years Old,2018,271,90.3,Cases,2017-2019,100000,568.8,Crude Case Rate,,,501.1,636.5,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Del Norte,53,4466,4466.0,Female Population 15-44 Years Old,2018,86,28.7,Cases,2017-2019,100000,641.9,Crude Case Rate,,,513.4,792.7,2020,STD-6.1,251.9,N,,,,
2021,22F,Reported Incidence of Gonorrhea among Females 15 to 44 Years Old,Age * Sex,15-44 Years Old * Female,Lake,54,10029,10029.0,Female Population 15-44 Years Old,2018,213,71.0,Cases,2017-2019,100000,707.9,Crude Case Rate,,,612.9,803.0,2020,STD-6.1,251.9,N,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Lassen,1,10395,10395.0,Male Population 15-44 Years Old,2018,22,7.3,Cases,2017-2019,100000,70.5,Crude Case Rate,,,44.2,106.8,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Amador,2,7970,7970.0,Male Population 15-44 Years Old,2018,31,10.3,Cases,2017-2019,100000,129.7,Crude Case Rate,,,88.1,184.0,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Tuolumne,3,10475,10475.0,Male Population 15-44 Years Old,2018,44,14.7,Cases,2017-2019,100000,140.0,Crude Case Rate,,,101.7,188.0,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,El Dorado,4,32852,32852.0,Male Population 15-44 Years Old,2018,141,47.0,Cases,2017-2019,100000,143.1,Crude Case Rate,,,119.5,166.7,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Glenn,5,5997,5997.0,Male Population 15-44 Years Old,2018,26,8.7,Cases,2017-2019,100000,144.5,Crude Case Rate,,,94.4,211.8,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Nevada,6,16965,16965.0,Male Population 15-44 Years Old,2018,78,26.0,Cases,2017-2019,100000,153.3,Crude Case Rate,,,121.1,191.3,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Placer,7,72536,72536.0,Male Population 15-44 Years Old,2018,354,118.0,Cases,2017-2019,100000,162.7,Crude Case Rate,,,145.7,179.6,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,San Luis Obispo,8,62242,62242.0,Male Population 15-44 Years Old,2018,304,101.3,Cases,2017-2019,100000,162.8,Crude Case Rate,,,144.5,181.1,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Mariposa,9,2951,2951.0,Male Population 15-44 Years Old,2018,15,5.0,Cases,2017-2019,100000,169.4,Crude Case Rate,,,94.8,279.5,2020,STD-6.2,194.8,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Imperial,10,40900,40900.0,Male Population 15-44 Years Old,2018,228,76.0,Cases,2017-2019,100000,185.8,Crude Case Rate,,,161.7,209.9,2020,STD-6.2,194.8,Y,,,,
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Alpine,,177,177.0,Male Population 15-44 Years Old,2018,,,Cases,2017-2019,100000,,Crude Case Rate,,,,,2020,STD-6.2,194.8,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2021,22M,Reported Incidence of Gonorrhea among Males 15 to 44 Years Old,Age * Sex,15-44 Years Old * Male,Mono,,3198,3198.0,Male Population 15-44 Years Old,2018,,,Cases,2017-2019,100000,,Crude Case Rate,,,,,2020,STD-6.2,194.8,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
